OrderID,Order Date,CustomerID,Region,ProductCategory,ProductID,Quantity,UnitPrice,ShippingCost,DeliveryDate,DeliveryStatus,Carrier,WarehouseID
e24b6cef-1f82-404d-991b-40b1f132c2bf,7/14/2024,63b6cb16-3a6d-497e-a5d7-c17c41c73f62,Australia,Groceries,f465b85c-046c-4ab7-a6e5-8cde356dd66b,66,637.8,48.71,7/24/2024,In Transit,DHL,W005
5f6f7830-3fa3-4ab1-af31-a9fa65957e97,2/5/2024,9c4650f1-46f8-4fe5-8812-9a40b100ee6c,Europe,Furniture,8edeed97-9561-44de-ac80-ade45be61c34,49,787.13,48.73,3/26/2024,In Transit,FedEx,W003
b956bf1c-5cbe-41b5-9b44-312c34708159,1/13/2024,c027a844-0698-4526-a572-869ff6b46dd9,South America,Books,202568ef-77b6-4daf-96da-1e2bf9443d7f,96,625.09,29.39,1/13/2024,Delivered,Amazon Logistics,W001
a34ee0d2-e6d3-4d6f-b5d5-ac1de2a5059f,4/11/2024,ba8ce05e-055c-486c-85c1-d22adfaae6e3,Africa,Groceries,ca4a7ca6-76ff-4a7e-a66c-7324e5d11275,27,238.92,42.3,5/12/2024,Cancelled,USPS,W004
e49e52f8-c05b-4583-b27b-58da86b9bdeb,2/17/2024,2b0ce4c6-9224-408f-92ed-c36161cb9ceb,Europe,Furniture,f7c60715-cfe5-444f-ae6b-4d85d07a1f0f,31,740.44,38.37,2/29/2024,Delivered,Amazon Logistics,W001
e36e075a-f771-4d60-9c39-4e0909269d81,2/28/2024,172b3a4d-7a4e-445f-8abc-e1e6baaf87d8,Asia,Clothing,aeeeae96-ade2-43ae-b0df-d19a360a6272,33,687.17,32.84,5/13/2024,In Transit,DHL,W001
3ba151d9-b3b4-4bee-a31c-b17d2edaf224,7/18/2024,440109fe-f98a-4e32-9de5-6488d8e815ce,South America,Groceries,fbefad70-0155-48e6-8fdc-40aabdf09c3f,55,573.17,25.65,7/26/2024,Delivered,USPS,W002
179af4d1-398e-4590-a32e-a77580968695,3/28/2024,c9a16385-fff2-4875-95e4-a93e0d2631d8,Europe,Books,f455a8b8-cdd8-4586-a994-cbde9cacaa89,57,655.85,40.91,7/7/2024,Cancelled,UPS,W001
5f60e044-77c6-46d1-bea8-189dbec7cadf,6/23/2024,40e88b82-4e39-4dba-923e-7b4888aca693,Africa,Groceries,be8d60d9-346b-4f59-a94d-57d6380c76de,33,72.01,7.62,2/26/2024,In Transit,FedEx,W003
0707e3d0-55d7-4944-a363-3c9b7ba0f235,4/10/2024,d95c47d7-4be6-4db1-a604-f205fbfc00c5,Africa,Books,1a3e7ff2-6dd0-49ee-8258-09b2c2061bb4,97,464.04,24.67,3/18/2024,Cancelled,FedEx,W001
337fc7f7-5a90-4c34-a5f5-30f334f1e7d4,1/5/2024,189ec5de-2e1a-4a22-bb88-14421a2c5f7f,North America,Clothing,c2d8c663-9206-4a76-a840-a3fdab665b5f,83,300,10.93,3/30/2024,Cancelled,USPS,W003
162ced9b-0f3e-4de9-ac5f-d6fecf50053b,5/6/2024,adf43116-1e60-4c19-9889-74139dd180fb,Europe,Books,ccf3c855-555c-4aaf-978a-48a2d6c2a312,70,263.24,6.36,5/22/2024,Delivered,UPS,W002
94a1b70a-fcb4-47fe-a03d-5d33c4ee3699,1/17/2024,557ffcc4-1f1e-47af-9ee6-618611d3495b,Europe,Groceries,f7c00311-79ba-48e0-a4ed-cb3d46c9c1a7,42,940.71,48.49,7/12/2024,Cancelled,UPS,W003
4dce3869-3891-4949-9f56-737ae7ad6129,3/29/2024,0b9be7b2-b27d-446b-ac17-07327238eaa3,Africa,Clothing,6340903d-3920-47cc-be2d-0b5a15580e2a,13,699.97,29.38,6/8/2024,Delivered,FedEx,W002
82d1ae71-49a8-4faa-8ee9-557f81f0257c,2/24/2024,f08f7541-79f3-4de7-aade-d8ba07786a43,Europe,Toys,53aedd27-f3d3-4c5f-823d-d107dc5749d1,64,499.09,30.52,5/16/2024,In Transit,Amazon Logistics,W003
64cbf637-d3e9-4e6e-93e2-7e1352278cd8,7/17/2024,0bc2872a-ecc4-49b9-b5eb-db2e60349d13,Australia,Books,dee1b2d9-8d79-4175-ac92-0f5882834de0,38,899.16,8.89,5/25/2024,Cancelled,Amazon Logistics,W005
735b55ba-ebeb-4eac-9cc2-7704960ea6c5,6/14/2024,f1986983-02d0-4345-a364-e4d6d9472402,Asia,Books,fe821d81-3e7d-41ff-b31f-61284fe833f6,30,655.09,16.53,6/23/2024,Delivered,DHL,W002
4d5807a1-1817-4f61-b2b6-85911d3fdb48,7/18/2024,cc5ecf86-ad23-40e8-9739-5a7beba352f1,Africa,Toys,a27a4ab2-0351-4125-aa07-6e4ac4def6a8,61,633.04,44.43,5/28/2024,In Transit,Amazon Logistics,W005
0f8795ba-68c8-46b7-984d-c03dd999b215,2/17/2024,10df020e-ce22-4a9f-aeb4-85af184240f3,Africa,Books,0cc7d442-6f12-409d-9d91-cea418c1e9b5,45,894.42,40.16,3/10/2024,In Transit,USPS,W004
ac61e2f7-407b-4874-9697-cf4931706ff0,5/28/2024,d5ad9866-7d9b-42c2-810b-bdfb7c16581b,Europe,Electronics,92ae410d-3188-41ac-a0f9-311361c10963,88,655.19,32.26,6/22/2024,Cancelled,FedEx,W005
151643fa-2d91-4232-a347-3b1b551e0362,4/15/2024,cd4a0554-3ddf-4169-b383-1b45ee6f0a8d,South America,Furniture,d7ed6c3a-8372-4ed3-876b-c16a45e23b20,51,686.5,39.49,4/6/2024,Cancelled,USPS,W001
f7bbf559-9577-4bd1-a544-8b4b1bb4ac82,4/24/2024,e88f4318-2c35-42ef-b89a-44044490f9af,Europe,Groceries,e9190be3-1cd1-43f6-bdb6-c9b60ae46588,70,660,31.56,5/28/2024,Delivered,USPS,W002
d191aecd-fb55-4812-b6f9-9b5ed6d4cb24,3/17/2024,a97cf0ef-cc03-4c97-913f-d8cab8d87144,Australia,Clothing,e8c8cef6-bf30-4a6a-8114-319449c6b08b,61,769.09,13.44,6/16/2024,In Transit,DHL,W002
376f01c2-fae6-4eba-af3e-79f75147a20e,6/24/2024,90ac8863-8813-4f40-92b9-bea9e9ee06ae,Asia,Books,c8408119-4445-4cc2-b650-e93a3139edf1,89,636.23,23.53,1/11/2024,In Transit,USPS,W001
97fdb4a9-4f99-460d-a7e9-0f1b586348fa,3/2/2024,5f94ccd7-ee16-47fc-a7d3-d327116ae235,Africa,Furniture,e23c4bbd-9eed-43b2-9768-e95db1fbed43,33,504.94,33.03,7/27/2024,In Transit,FedEx,W004
f50a9dac-c707-427a-b504-453d82c5b78a,3/10/2024,58645bc9-38ec-4750-9d8b-5219ea924530,Australia,Groceries,29e766bb-0d9d-42e6-bc39-a1dec5e22865,96,320.35,38.69,4/24/2024,Delivered,FedEx,W004
d26a0927-9087-48a9-bde1-9c011c1661c2,1/14/2024,241dde2d-a48c-4770-850a-9dc1a7c98320,North America,Books,57b1b2ac-3e26-4a0d-8cdf-4c1463c88d5e,41,948.4,27.16,3/3/2024,Delivered,FedEx,W002
17d891db-8cb0-4ece-81ff-70f07e007192,7/11/2024,5ba4e94a-5fb9-4a67-ba16-5523d245c80b,Asia,Electronics,0f93610d-a2cb-4551-8cea-430645e8925c,81,764.96,17.4,4/2/2024,In Transit,FedEx,W001
a52632ec-8b24-41ac-8faa-5276f2c9e92c,4/10/2024,ba08ff61-6b7b-4b76-9969-589ffef90443,Europe,Toys,94099860-f17c-47ff-9508-2b74502b7448,63,381.39,25.91,6/10/2024,In Transit,DHL,W003
524fa7b3-f56b-49ea-b053-e21352895b98,2/17/2024,a148dda3-782b-4660-8e5b-2a08cdf3260c,North America,Books,d1bb2741-568c-4ff5-afa9-d6ad0aaab30f,78,345.57,8.17,6/20/2024,Delivered,Amazon Logistics,W002
bb631a41-a0d8-4088-9eee-ce7addd1c535,1/4/2024,ae44d386-0a4c-4ddf-bc74-240dc3183c17,South America,Groceries,c47b0011-28e2-4b5a-92a4-28caf9580dcd,88,443.52,24.29,5/17/2024,In Transit,UPS,W002
9bbdc5ee-48cd-4dd3-847c-1382768815d9,4/22/2024,a6927991-61bd-455c-9b83-bce78b7d1562,North America,Electronics,342d74eb-c770-4654-8466-7aed1b2a2bab,74,170.74,26.13,6/18/2024,In Transit,DHL,W003
168e571f-a72a-4941-b7fe-8862742fdf13,6/16/2024,c9094260-5d19-4a8e-81a1-f1664ed229d6,Asia,Groceries,c5678688-e8a8-47f5-a741-3b4531cfd7ae,7,803.56,43.92,5/20/2024,In Transit,Amazon Logistics,W005
a20da3b4-b0f6-4287-aad7-319556cfbf00,5/9/2024,03d0d85d-6461-4f1f-9fbd-51b15000b698,South America,Books,eef2264f-8919-4997-9e27-6709914a6aba,96,568.11,35.4,6/23/2024,Delivered,FedEx,W003
01e46a18-9cce-46df-ad59-0f2fb86f3c65,2/28/2024,f3b89763-cac7-414a-bc70-8d70cf433801,North America,Furniture,e5c94ba7-e3f7-475f-b422-f523f11c0143,79,649.47,6.48,4/27/2024,In Transit,Amazon Logistics,W003
653e2dfc-7f4f-43bc-a44d-25459634c2fe,5/17/2024,57039b98-207e-4d6f-9fc1-7bb7d53f4f5c,Australia,Toys,069ee93d-5648-4d8f-9862-76aee2488c0f,55,86.18,24.27,4/17/2024,Cancelled,UPS,W003
53ab77af-7f3a-41dc-b100-5d16f07bd234,4/20/2024,8925a727-8d6d-4ed0-b25f-43a2fb6de327,North America,Furniture,68ce38f6-1e8d-4486-95f7-9dcb382e0241,23,440.96,24.46,5/7/2024,Delivered,FedEx,W002
3e124400-c220-455c-a449-7e71a5799f9c,4/19/2024,85ff9aec-735f-47ee-92b1-70ac1ae2832b,Australia,Electronics,8db243bf-381f-42b4-9da9-6d416d1583ca,93,59.09,7.89,2/7/2024,In Transit,UPS,W001
f0b8de60-4042-4a8f-992f-340053680841,7/9/2024,7db3f25d-61f6-45ac-98ac-311fb04ed9f2,North America,Electronics,80e3972d-bcad-4b86-8354-141688a901d3,46,451.81,24.1,2/14/2024,In Transit,Amazon Logistics,W001
427c28f7-6a55-4254-b284-10b48b47979d,5/19/2024,d78e109e-dd31-4875-a711-79100f8fe2d7,North America,Groceries,0f290dc5-6e0d-4ae0-bd75-bf96dbd5d3e3,34,755.36,7.26,3/16/2024,In Transit,USPS,W004
50adda29-fbeb-428e-8370-3b214d19df28,5/17/2024,e8423d7a-1455-4493-9f08-846bd5f8e16c,Australia,Electronics,e4d1f000-5916-4b69-a815-8b6a3eacb200,27,660.97,9.4,3/1/2024,Cancelled,FedEx,W005
f711d55d-7cea-4f07-a4d3-8f72102804d1,5/20/2024,6de5319f-3f8b-4cf7-a1ed-9080649dbb66,Africa,Toys,c20eb028-12d1-4bb0-92c7-37bd8bc1a4da,69,983.74,13.72,5/26/2024,Cancelled,DHL,W002
2e2dee5a-47e2-418a-951e-36d884fc90cc,6/22/2024,eaa9be6a-0d32-43e6-a254-32b0d2898e6a,Europe,Toys,3b5b6862-b8ca-40a6-818b-e3cc9ee8d6be,1,960.43,5.97,5/20/2024,In Transit,DHL,W001
0c997d79-f62f-4599-9257-ec0cfc939389,4/17/2024,30af4ef1-3593-424b-9c66-7fe764216c9e,South America,Groceries,d5b98e15-b92a-4907-a891-98db7b602eda,32,733.75,33.95,5/5/2024,Cancelled,UPS,W001
83448626-518b-4727-a85b-8d1562423afb,4/9/2024,ddeac547-ff44-44f8-b6f2-60f948d3111c,Australia,Clothing,a5174dd2-9daa-4a42-bf48-a215c13b742c,8,741.53,13.67,7/24/2024,Delivered,Amazon Logistics,W004
4b2bd39c-c105-4e66-9013-19d48b4ee6cf,4/11/2024,50f275e0-d881-4b38-ac17-a8c685f22d28,Europe,Toys,dfae71d7-669d-421f-8ef4-d4fb3f227910,84,215.02,46.82,1/13/2024,In Transit,DHL,W005
30114bf2-ac36-42c5-a7f5-8d052d325d4e,6/11/2024,f48a6e6b-3210-4542-8bb9-fc16d1fe3856,South America,Groceries,9a6fe866-5f57-467c-897b-db4683459522,99,182.39,49.03,3/3/2024,In Transit,USPS,W001
97d77175-24e6-410d-81fe-7273d74add9a,2/22/2024,c39ff1c4-4ab6-44e4-a70e-dc3a82a7403f,North America,Clothing,25fda9e4-31a4-4333-b95d-7ef2b5e02296,22,455.05,34.53,7/16/2024,In Transit,FedEx,W004
c263dd79-e4e2-4b9b-b525-1fc1345c886e,6/12/2024,963109f2-0464-4b52-8f77-6fecfed8a4d3,Asia,Furniture,ee629a4d-f033-408e-838a-77104fd4d106,44,685.28,9.17,5/10/2024,In Transit,UPS,W003
8f3ec3e9-ec97-44e2-9b67-a33ce7057262,2/18/2024,a377661b-3a54-45fe-a705-b4b2bb9cfd28,South America,Electronics,f6eeba59-2e09-4470-8f33-bd258a3bc2eb,9,522.36,26.56,7/19/2024,Delivered,FedEx,W004
e6b21b92-0203-45a9-8f04-7b59ebd946e7,2/4/2024,37034336-6662-4688-92a6-e6f093084c54,Africa,Toys,382edded-ab47-465d-a8a0-85539f4f12eb,25,826.71,30.79,5/23/2024,Cancelled,UPS,W001
06ca217b-023f-45fc-ad4f-b797335ce7f9,5/12/2024,ee8f7866-9e7d-4345-a1c8-a2456fc49f64,North America,Books,57500e8f-a4c7-4283-9ca3-b47857f89e2e,5,356.18,41.65,7/20/2024,Delivered,FedEx,W003
1a5d4aeb-1222-4b21-83d4-f2e4179eeb20,4/10/2024,b77d694e-1a0e-4945-92de-dc8808fc1ac6,Europe,Furniture,5d4014cc-5210-4854-b165-a2ccea257109,61,486.38,15.43,6/28/2024,Delivered,FedEx,W001
6910e9a2-ce69-48cf-9943-1264c3e388ab,6/9/2024,b3b15694-4b8e-4684-89c9-2d569ad901f2,Asia,Toys,ae812179-9412-4c28-9a3b-f175f15707b9,80,321.44,36.32,1/12/2024,In Transit,UPS,W005
77a5daa1-83da-433a-a262-6b247b0ba939,7/2/2024,209f3baa-b3a0-4d08-8170-0392d3f21c37,North America,Furniture,852190a5-2e0f-4ba1-8a18-1c975ba9dfd9,84,579.87,49.96,1/18/2024,Cancelled,FedEx,W005
de4a58e9-60ea-4820-8064-428fbe416d99,7/22/2024,f311d4b4-9e02-4bde-ba43-d01cfde8862d,Europe,Books,b3dd0ed2-1a9c-4b26-a405-a3542fa32d1e,2,694.82,49.64,2/12/2024,In Transit,FedEx,W002
e10a2df6-a50c-4642-b44a-48582cc2f80d,6/4/2024,8d411d3a-fbde-4dd2-adef-73b1e0703a45,Australia,Books,0984b522-19e3-48f1-bb31-519e80b2f421,33,537.51,8.79,3/26/2024,In Transit,FedEx,W005
88b740b9-938a-4ed9-91a3-4c89f6a2de18,2/28/2024,366656d5-fae5-4e99-87e6-e86dcae97009,Europe,Furniture,69bdf051-fdbd-405b-b4f8-95aa1c148d96,51,995.01,9.81,6/7/2024,In Transit,DHL,W001
29f00ea9-1584-4a5d-863e-36ec5765220d,6/16/2024,7a026e18-74ba-4388-a1f8-f6bae314c0ca,Europe,Furniture,3eb8b451-00f4-416d-968d-5e7d23722e75,8,533.18,15.6,1/29/2024,Cancelled,Amazon Logistics,W002
6cc3c6c2-651d-4e24-831b-ab5aa2fde8ec,7/13/2024,f17f8079-39c6-4db6-ba74-12cf9959acf8,South America,Toys,ac7a18a6-d787-4f6c-9e07-1bdcbf11c5f2,75,70.41,8.92,4/21/2024,Cancelled,DHL,W001
c6c9e412-60d1-4d32-ac37-0c13286db482,1/19/2024,f567b2d3-b4e5-47b9-bacb-255cef76f25d,Asia,Clothing,ad914025-c965-44f6-bc8b-063d266f7b3c,1,90.43,30.29,1/15/2024,Cancelled,FedEx,W003
2d677aab-dc66-44b4-ba79-e9ca16135922,3/5/2024,3f0a2e0c-3ee7-4534-aba7-1ebaf93d7aa2,Asia,Groceries,13c7e316-869f-4706-a0a8-f61aab1dcfe3,17,58.39,49.89,4/5/2024,Cancelled,FedEx,W004
c9bd630f-0b05-4e7e-9b2a-d656cd80107a,5/1/2024,db5597e8-5f78-4f8a-bf51-4790efd243ea,Africa,Books,348fd2f4-31e0-4ffa-ae8b-73d42016e3ad,68,931.4,40.38,7/19/2024,In Transit,UPS,W002
dbe012ff-bbe1-4a68-aaa3-e00100e4ad1f,4/2/2024,0ad527ae-386a-4c07-b3c2-c8b3ab5ede35,North America,Furniture,43c9f408-3253-4c22-a80a-05b929b0e4e2,66,152.18,15.84,6/5/2024,Delivered,UPS,W002
428b5f3c-55c9-40d0-8551-731b4582dd3c,3/20/2024,27641d12-1d52-4db6-8fe9-23606149bfbe,North America,Furniture,0a5faf19-fc7e-4300-bab4-688401bba63d,71,209.77,42.74,7/4/2024,Cancelled,Amazon Logistics,W003
cfe1c944-ba24-4108-bff5-7d8d0bba1c3c,3/6/2024,b4de0df5-963c-4793-80b8-8e9af9ff6bf0,South America,Toys,1f2bea6e-e3e5-48bf-bcc9-d76f7a0256ec,15,358.59,18.37,4/27/2024,Cancelled,Amazon Logistics,W004
10938445-c87d-4a06-86ba-f7bbb3eeffdd,1/21/2024,87f78f26-6b58-45c6-8aaa-8b8e80ff9541,Europe,Clothing,59709ea1-355e-4ab2-ae7c-19da5fa32654,50,248.26,15.52,2/11/2024,Cancelled,FedEx,W002
e7365446-4286-4258-bfa5-67447c91ccaa,2/16/2024,8c6ec5bf-c6a1-4e2e-bc21-a3a7d4f9d804,Europe,Groceries,8898a405-1ab3-4b7e-a673-4dc794c74033,49,754.76,35.41,5/23/2024,Delivered,FedEx,W004
a78e91fc-f730-4740-8ced-022b8181aa7c,2/11/2024,7aa82ab1-3754-4b52-bec4-13d3776456e6,Europe,Groceries,f111b086-e56e-4ee1-bc6b-07c765b8548c,90,81.64,17.29,4/22/2024,Cancelled,FedEx,W002
e4c14186-e838-4407-84c2-81b87b555b63,1/23/2024,ff14c770-20cd-4c2e-8089-c7c07c70c120,Australia,Electronics,c35922ac-a5f8-4c94-8ba7-27d190e2a29d,86,256.29,47.17,2/8/2024,Cancelled,FedEx,W005
6100a525-6195-4377-b2bf-a851dc2a27f5,1/15/2024,79a9e197-cfcc-481c-9380-e2b5a838dce8,Europe,Furniture,e122e1d5-6139-422c-a99d-af9a8bb88f50,27,947.46,40.6,5/28/2024,Cancelled,UPS,W003
9e258b5a-97b9-4941-884b-e909457ec0ab,6/16/2024,914247fb-a0d7-417b-9d07-41c3d93d5c90,Africa,Groceries,905ae1d8-f107-4dba-92ee-c884312ab05c,52,474.2,10.63,7/18/2024,Delivered,USPS,W003
addfeabd-0cd3-4aa4-b879-24ec296c97ea,5/20/2024,327a9178-112f-41f1-8336-304903c7df31,Australia,Electronics,8488834e-6d87-4358-952d-0b557e66fd89,49,950.85,10.73,7/17/2024,In Transit,USPS,W005
4bf2c26a-623a-4323-b385-0dc65b2ead81,3/7/2024,977022c6-40d1-41a5-86ef-75bbb0751ae7,South America,Clothing,b119c8d0-5921-4ee1-aaf7-507b3c3f3755,42,265.76,24.92,2/4/2024,In Transit,Amazon Logistics,W004
129db800-b380-4661-b7a0-ab685b59f017,5/8/2024,59c40956-3689-4332-b50e-40782173ba56,Asia,Furniture,19edc675-f98d-49aa-a085-40a6c9ed02a5,39,751.29,7.85,7/10/2024,Cancelled,UPS,W005
e74427a4-c541-4491-8f69-286a1937721c,1/27/2024,35a39f6a-9789-4eaf-bb56-695acea4fab4,Africa,Electronics,f805d4c0-9923-482b-ab8f-6687749c0246,21,720.9,49.05,3/13/2024,Cancelled,USPS,W003
09c4eb7e-4103-4ae4-8235-e981536cceee,6/21/2024,b5fea0c8-25ab-4014-bd99-f2ae9d426671,Africa,Furniture,8c6b2891-a211-4553-9e2e-63a7d25ae72a,9,937.12,44.15,5/18/2024,In Transit,FedEx,W001
8802f1d3-e745-4f85-8c8d-cd9b8bdfa50d,5/14/2024,68fd8384-7b82-467c-aff3-4ba8ee5358ff,North America,Furniture,4afd695f-53cd-4acb-acb3-cd29d09b65c7,49,436.74,18.85,1/29/2024,In Transit,USPS,W005
d1e2a85e-0746-4ede-b677-b9e9b067d773,1/12/2024,b5ab2c5e-68e1-4b23-bf41-b47bade461f3,Africa,Clothing,97bba592-c5a5-498b-8f13-ad3e3336a3b8,21,787.23,13.93,2/18/2024,Delivered,DHL,W002
3368ad93-f2c7-445e-b7c7-06268a0b292d,3/23/2024,dcd302d0-32cf-4030-b8cb-a25fe2865a76,North America,Furniture,43b1af28-0f9d-49a3-b396-b7637eb3097b,84,935.26,40.21,2/16/2024,Cancelled,UPS,W002
46897bb8-7e11-4efb-8db7-de086c4fc248,5/3/2024,92c07384-2360-4fdf-bc11-022228cca25d,North America,Toys,50173cac-4709-45e9-a831-6bc4dc6bca76,83,91.23,11.87,6/5/2024,In Transit,UPS,W003
c1263980-a429-4c6a-bdf5-f10cd4340c29,1/20/2024,9fb0dc61-0d8f-4a74-b6e8-aef31f8f8a72,Europe,Clothing,b362c162-c4a8-40e9-ac0f-2e13f520e865,67,903.88,21.88,4/9/2024,Cancelled,Amazon Logistics,W004
3e07c4d6-cea2-4d0b-8fc9-2155c01ec044,7/5/2024,06c9e354-f61e-4c1d-8402-bc1acc971d75,Europe,Furniture,8092ae67-fcc5-497f-9dda-ebf2fff481cb,81,629.38,20.88,7/17/2024,Delivered,Amazon Logistics,W005
a08682b5-dadd-4d00-bbcf-a9e7118cbb6f,7/26/2024,382fc9b9-32ff-48b4-bde4-91b70f36c060,Africa,Clothing,85daea63-87ad-4af5-9a72-5b8b256f90df,2,510.77,5.33,4/9/2024,Cancelled,Amazon Logistics,W005
631ab298-0183-430c-bbfb-3eeb2d34f4df,1/18/2024,84959d31-8ec2-4cf7-8577-75dd04d64a05,South America,Electronics,592642e0-bfc5-4cd2-a04f-b196fd0d98d2,11,383.16,38.03,2/6/2024,Delivered,USPS,W004
da1d2b3f-2c36-47d9-9360-506872fc0a8c,4/4/2024,99ad3a7e-1355-414f-a95e-4033ac55223d,North America,Books,b90c2315-6998-4b70-99fd-1023499d65a4,68,448.8,24.91,6/13/2024,Delivered,FedEx,W002
3a4f4160-c4f4-405d-b3b0-703c41ceca07,2/1/2024,bc47a768-0b1d-49d4-a247-30be174e360a,Asia,Electronics,198df478-5167-47ee-9d60-58c0e7b89cbf,1,466.56,26.47,4/1/2024,Delivered,FedEx,W002
4b21bede-dd1a-47fd-82fa-491da5ab76db,1/23/2024,9b4cb2bd-61c1-4fd2-a6ce-b09a34e4bb0f,North America,Books,a7719c45-39bd-41d3-9ab2-fb9f0ad53a6a,34,702.88,32.64,7/17/2024,In Transit,UPS,W003
b38fdee6-d366-41db-8abe-0b087c3487c2,2/8/2024,5499290e-e39a-4c00-9071-ef4c33e6db29,Africa,Toys,823af8c0-92b1-4ca3-a66f-7213c810d10b,23,957.67,21.91,7/4/2024,Cancelled,UPS,W003
5a4d3ff3-92df-4676-9a13-bd9708c371ac,3/5/2024,dc0e0567-eb63-4edf-8284-fa5aa88ca68d,Africa,Furniture,bf3f650c-2007-4ce5-9022-f8d0fdeb59f0,45,100.92,44.14,3/9/2024,Delivered,Amazon Logistics,W002
3da23d7d-69fc-4e55-86fc-fb783083a63b,4/13/2024,22fee0ba-0f85-4d74-8fc2-951bf0a69506,Asia,Books,66a83025-dcfe-4827-a1c0-fc22f598f31d,13,28.58,44.1,5/8/2024,Delivered,DHL,W001
03674b9e-44b9-4c28-b0be-69a2f4e4d327,3/3/2024,12c4d973-a2df-43ce-8a0c-5aab7226ed1e,Asia,Clothing,f63d78f2-7401-4f5b-9b92-85d5e961724f,41,356.72,42.37,2/5/2024,In Transit,Amazon Logistics,W002
4b4e746a-f6f9-436f-a3e4-29ca286f0f95,1/22/2024,aecbf1e0-2b24-4e73-92e1-d64b196e5ed2,South America,Furniture,57beb52e-4eb1-4915-9136-4b963e40bcf0,91,288.53,24.14,7/5/2024,Cancelled,Amazon Logistics,W005
61cf769a-ac8a-47cf-8229-9236113b371c,2/18/2024,36dd5cc6-0778-4fc7-aaf9-dea8af238a59,North America,Furniture,07142939-1cc9-4e62-ac18-33264af40d04,7,475.29,29.64,3/25/2024,Cancelled,FedEx,W004
c48dd1f2-f104-4914-bf26-78ace42c9d0e,5/3/2024,3cfa757b-8d47-43a1-b987-815f783cccec,Africa,Books,d06ce670-a63f-4463-ae37-01514c5bf4eb,45,75.65,19.5,5/26/2024,Delivered,DHL,W004
89f9d4ba-b28e-4fe9-becc-d69b5de053d4,1/16/2024,6f4ea040-b8cd-44d2-b769-011e1c177aec,Asia,Groceries,4dbb52ec-7dc1-4080-9639-1ea7bc200014,38,393.45,48.87,6/6/2024,Cancelled,DHL,W003
391e6d9f-b17b-423c-b35a-8f7e42f91db6,3/29/2024,0f2763e3-f2f8-4396-8947-892a74afa42a,Africa,Electronics,7f2e012a-d830-41ae-9a34-b5d10ee0fcb0,87,586.3,13.49,5/4/2024,Delivered,FedEx,W004
6b646620-5159-49df-a893-2d0f81eaf1ed,7/7/2024,d31874bb-3f61-4eab-9c00-5159be61a8b1,Asia,Clothing,507b2a5f-8f63-4561-ba46-581d8f86350d,62,488.76,29.4,6/9/2024,In Transit,DHL,W003
4ad35b7b-2ae7-489a-aec5-a2d25514576c,1/10/2024,04e96600-77ec-4e89-9374-bc4d5ebc4077,Europe,Groceries,f3db8356-2379-4b77-bf9a-9f9ecefebc96,46,372.57,32.01,3/24/2024,Cancelled,UPS,W001
ae522863-0730-41ac-a619-dbee00d1f5c8,3/17/2024,da3886ff-c61d-4294-b6f2-92d8d252dcb3,Asia,Groceries,604ff61f-efb0-430f-b15b-5f77805a5ea3,13,538.74,24.92,4/15/2024,Cancelled,DHL,W003
21f0be8e-58e4-4191-8c52-cbb4da0351ce,7/18/2024,999bf35e-fef5-4c94-83d4-a09caef1fc13,South America,Furniture,7333bc2f-c66a-453f-9be4-551beb9d9725,76,412.5,43.46,4/30/2024,Cancelled,USPS,W003
8cc7df3e-333c-4626-89a4-ad43cb094ad9,3/8/2024,67c47285-848e-4b11-9df9-d92dc8b4e1bd,Asia,Furniture,be7673d5-e291-4d0d-adf6-5ee0bf75aedf,97,593.64,39.43,6/3/2024,In Transit,DHL,W002
e94aebe1-337d-4afe-a9c3-77250d8a8582,2/2/2024,4939823a-9438-48e2-8b5f-039e61e89b61,South America,Books,f7756ecc-28be-44fb-a7c6-6aa9f116b2e4,19,543.68,39,7/12/2024,Delivered,FedEx,W005
3a172f15-a556-4706-bfaf-10c62ab35ffc,5/22/2024,806a4b33-735a-419c-b311-3df5dde26d47,North America,Electronics,d89ca998-6367-447d-af48-95895f56f7b9,18,469.55,32.63,6/14/2024,Delivered,FedEx,W001
d940a2a8-0861-44be-8c01-9ec7d6606fd0,7/15/2024,601291c9-f998-4a22-a0a2-c59c3a4de8a1,North America,Furniture,45b9bcdc-7fd2-41e8-832a-3551960d36a3,3,520.3,10.02,7/24/2024,Cancelled,DHL,W005
beb7d19a-3ddf-4ea6-91c2-c7987422075c,1/20/2024,7d97958a-a2e6-439b-aca9-b5d8b85166d2,Asia,Electronics,0f1a5211-e61a-4981-bcd8-8710f36ee5f4,2,544.89,20.69,4/24/2024,Cancelled,Amazon Logistics,W002
46d4c1b4-9b38-4ed6-bd56-73362ec430d4,7/15/2024,27181468-c7e9-478f-a257-400ae88959d2,Australia,Groceries,e67ab6ce-f5da-4994-83c7-0737f5a5f65d,56,713.24,8.41,7/8/2024,Cancelled,UPS,W005
57aa2f06-8c4b-4b28-a405-383f2136d54e,6/12/2024,be68adfd-7599-4e1a-8ae3-3f7d02dc74d4,North America,Groceries,9ab4414f-8d2d-4b23-a7bb-3073f2c6f722,37,377.08,42.59,4/8/2024,Cancelled,Amazon Logistics,W003
49a97729-55d5-445b-80ec-1e1c2b430639,1/31/2024,2278c5af-f5b4-46f3-8409-08a324f8021f,Europe,Books,04bff76e-9882-4920-827c-efec0e5df90b,30,460.94,8.84,4/26/2024,Delivered,DHL,W005
